############### Game theory approach #################
max_gen : 5000
Instance : Denver
Epsilon : 0.1
Temps d'execution : 42598 ms
 ========Hypervolume====
 HV % :111.505
 ========================
(IC best ; SC best) : 133569 ; 634
 Min Nash :   0.272972 : se trouve à la position 1797
 ============================
########################################################
Le nombre de solutions trouvées : 1. Ces solutions sont : 
 (IC ; SC) : 166869 ; 649
#########################

......Les valeurs de nash pour Tout l'ensemble des solutions...

Num Sol, NASHEJ[k] , Interf cost , Sep cost 
1341 , 0.896555 , 136606 , 1188
1342 , 0.535071 , 154475 , 874
1343 , 51.8486 , 6.61438e+06 , 2744
1344 , 1.80973 , 366865 , 674
1345 , 10.4273 , 1.36684e+06 , 1391
1346 , 1.82183 , 369535 , 669
1347 , 54.3963 , 7.39184e+06 , 669
1348 , 58.9361 , 7.99946e+06 , 663
1349 , 0.299186 , 168685 , 657
1350 , 2.3793 , 154737 , 2042
1351 , 2.4169 , 150699 , 2085
1352 , 149.03 , 2.00321e+07 , 668
1353 , 2.29557 , 152612 , 1999
1354 , 3.94761 , 351151 , 2104
1355 , 11.9062 , 1.00609e+06 , 4041
1356 , 3.8408 , 348262 , 2050
1357 , 9.29405 , 1.36885e+06 , 663
1358 , 2.38564 , 150317 , 2067
1359 , 3.92717 , 348421 , 2104
1360 , 2.29588 , 149282 , 2015
1361 , 2.4609 , 150256 , 2115
1362 , 116.002 , 1.56185e+07 , 678
1363 , 2.54794 , 150084 , 2171
1364 , 3.81363 , 348424 , 2032
1365 , 3.94334 , 348053 , 2116
1366 , 141.557 , 1.90302e+07 , 686
1367 , 3.85002 , 349493 , 2050
1368 , 9.30199 , 1.36907e+06 , 667
1369 , 3.81198 , 351154 , 2018
1370 , 3.74991 , 350659 , 1981
1371 , 2.4908 , 152985 , 2121
1372 , 120.598 , 1.62307e+07 , 686
1373 , 2.32653 , 148321 , 2039
1374 , 2.38056 , 153219 , 2050
1375 , 2.34111 , 151952 , 2031
1376 , 2.51999 , 151197 , 2148
1377 , 62.7733 , 8.382e+06 , 1280
1378 , 2.41313 , 151460 , 2079
1379 , 4.01107 , 351411 , 2143
1380 , 3.93336 , 350091 , 2100
1381 , 2.36446 , 146645 , 2071
1382 , 101.984 , 1.32229e+07 , 3162
1383 , 129.491 , 1.74251e+07 , 655
1384 , 3.90852 , 355411 , 2059
1385 , 0.345166 , 169559 , 682
1386 , 60.4439 , 8.20023e+06 , 666
1387 , 167.071 , 2.24393e+07 , 680
1388 , 15.9944 , 2.1848e+06 , 1038
1389 , 18.4215 , 2.57577e+06 , 721
1390 , 11.4825 , 1.56067e+06 , 1140
1391 , 54.453 , 7.39835e+06 , 674
1392 , 2.4705 , 150906 , 2118
1393 , 2.45922 , 151296 , 2109
1394 , 1.7993 , 367578 , 664
1395 , 0.614474 , 150123 , 945
1396 , 2.29108 , 148852 , 2014
1397 , 2.40531 , 152312 , 2070
1398 , 13.9728 , 1.96428e+06 , 803
1399 , 27.3406 , 3.78183e+06 , 651
1400 , 2.38318 , 152305 , 2056
1401 , 11.2078 , 1.56653e+06 , 938
1402 , 2.31965 , 152246 , 2016
1403 , 2.36466 , 150885 , 2051
1404 , 2.39544 , 152678 , 2062
1405 , 2.35261 , 152014 , 2038
1406 , 2.52169 , 149106 , 2159
1407 , 8.04877 , 1.16987e+06 , 818
1408 , 18.3846 , 2.38313e+06 , 1612
1409 , 2.31338 , 359768 , 1027
1410 , 2.39284 , 153174 , 2058
1411 , 114.388 , 1.5026e+07 , 2467
1412 , 2.33853 , 153293 , 2023
1413 , 2.48929 , 150466 , 2132
1414 , 2.35031 , 148757 , 2052
1415 , 0.498502 , 157596 , 836
1416 , 2.39355 , 152005 , 2064
1417 , 87.4718 , 1.1808e+07 , 677
1418 , 2.37338 , 152682 , 2048
1419 , 1.81386 , 367627 , 673
1420 , 2.40346 , 151221 , 2074
1421 , 105.538 , 1.41989e+07 , 782
1422 , 0.778388 , 146525 , 1066
1423 , 2.2277 , 150709 , 1965
1424 , 27.358 , 3.77636e+06 , 688
1425 , 2.48018 , 153253 , 2113
1426 , 2.34202 , 151653 , 2033
1427 , 2.31066 , 150413 , 2019
1428 , 153.589 , 2.06408e+07 , 669
1429 , 2.21098 , 151637 , 1950
1430 , 2.35891 , 152645 , 2039
1431 , 20.0111 , 2.78535e+06 , 734
1432 , 15.2957 , 2.17048e+06 , 663
1433 , 57.6549 , 7.78115e+06 , 887
1434 , 13.8343 , 1.97635e+06 , 658
1435 , 54.7982 , 7.36777e+06 , 1038
1436 , 77.6542 , 1.02203e+07 , 1989
1437 , 2.24965 , 147953 , 1992
1438 , 52.8898 , 7.19145e+06 , 665
1439 , 0.440544 , 160178 , 787
1440 , 2.44018 , 148121 , 2112
1441 , 2.43756 , 152616 , 2089
1442 , 2.44367 , 153222 , 2090
1443 , 129.547 , 1.74043e+07 , 789
1444 , 2.38089 , 149893 , 2066
1445 , 2.385 , 148335 , 2076
1446 , 2.3436 , 149125 , 2046
1447 , 2.36507 , 150939 , 2051
1448 , 135.651 , 1.82453e+07 , 667
1449 , 16.8118 , 2.18402e+06 , 1560
1450 , 70.4624 , 9.02286e+06 , 3113
1451 , 2.45086 , 150389 , 2108
1452 , 2.18022 , 151531 , 1931
1453 , 4.81174 , 768682 , 670
1454 , 0.33079 , 167218 , 684
1455 , 2.50331 , 148969 , 2148
1456 , 2.40025 , 151636 , 2070
1457 , 7.09225 , 950462 , 1253
1458 , 93.4557 , 1.261e+07 , 664
1459 , 9.31157 , 1.15251e+06 , 1701
1460 , 2.49757 , 151362 , 2133
1461 , 2.41981 , 150878 , 2086
1462 , 2.41449 , 149324 , 2090
1463 , 2.33873 , 151214 , 2033
1464 , 6.27148 , 967449 , 652
1465 , 4.80234 , 771850 , 649
1466 , 8.0556 , 1.16551e+06 , 843
1467 , 2.458 , 152397 , 2103
1468 , 2.36836 , 148851 , 2063
1469 , 24.4544 , 3.18945e+06 , 1633
1470 , 72.4628 , 9.60944e+06 , 1597
1471 , 2.83934 , 345118 , 1430
1472 , 2.49454 , 153486 , 2121
1473 , 49.9269 , 6.79401e+06 , 673
1474 , 3.71131 , 547541 , 1022
1475 , 67.0019 , 8.62175e+06 , 2823
1476 , 6.59027 , 959678 , 891
1477 , 2.26396 , 149022 , 1996
1478 , 2.45696 , 148256 , 2122
1479 , 58.8872 , 7.99104e+06 , 672
1480 , 92.1756 , 1.24118e+07 , 793
1481 , 2.72306 , 339277 , 1384
1482 , 2.37268 , 152589 , 2048
1483 , 3.45099 , 556380 , 815
1484 , 30.4368 , 4.17791e+06 , 734
1485 , 2.36746 , 150205 , 2056
1486 , 2.34625 , 150743 , 2040
1487 , 6.34315 , 966066 , 704
1488 , 10.0895 , 1.3725e+06 , 1150
1489 , 0.82729 , 137466 , 1140
1490 , 149.072 , 2.00392e+07 , 661
1491 , 0.835499 , 137510 , 1145
1492 , 2.3889 , 150963 , 2066
1493 , 2.50556 , 354889 , 1172
1494 , 2.29577 , 150110 , 2011
1495 , 2.39774 , 151511 , 2069
1496 , 99.9047 , 1.34212e+07 , 902
1497 , 155.076 , 2.08399e+07 , 667
1498 , 2.37747 , 148382 , 2071
1499 , 3.27721 , 569615 , 642
1500 , 85.9479 , 1.16087e+07 , 657
1501 , 0.487251 , 157779 , 828
1502 , 2.37099 , 149203 , 2063
1503 , 1.82695 , 370218 , 669
1504 , 0.388615 , 167146 , 721
1505 , 2.36999 , 150965 , 2054
1506 , 95.026 , 1.28149e+07 , 687
1507 , 2.44996 , 149216 , 2113
1508 , 2.3049 , 150487 , 2015
1509 , 9.27562 , 1.37103e+06 , 641
1510 , 3.56468 , 567562 , 834
1511 , 72.6058 , 9.78191e+06 , 869
1512 , 2.49081 , 149405 , 2138
1513 , 2.25443 , 150488 , 1983
1514 , 2.37532 , 153362 , 2046
1515 , 99.4419 , 1.34072e+07 , 675
1516 , 0.887709 , 137320 , 1179
1517 , 2.48236 , 152701 , 2117
1518 , 2.41295 , 149118 , 2090
1519 , 2.38718 , 152839 , 2056
1520 , 2.438 , 148461 , 2109
1521 , 21.4125 , 2.98349e+06 , 682
1522 , 54.3651 , 7.38703e+06 , 672
1523 , 2.48339 , 151575 , 2123
1524 , 8.85254 , 1.19253e+06 , 1220
1525 , 2.4936 , 152939 , 2123
1526 , 2.36121 , 151056 , 2048
1527 , 3.82396 , 561534 , 1027
1528 , 0.315492 , 170441 , 659
1529 , 2.48663 , 150322 , 2131
1530 , 2.51764 , 149830 , 2153
1531 , 2.26193 , 149172 , 1994
1532 , 2.37211 , 149774 , 2061
1533 , 2.44588 , 152042 , 2097
1534 , 0.695434 , 142818 , 1031
1535 , 2.34634 , 150544 , 2041
1536 , 2.44568 , 148434 , 2114
1537 , 65.1725 , 8.2158e+06 , 3590
1538 , 2.35561 , 152204 , 2039
1539 , 2.50135 , 151445 , 2135
1540 , 8.86902 , 1.16334e+06 , 1369
1541 , 46.0006 , 6.187e+06 , 1065
1542 , 0.864328 , 137779 , 1162
1543 , 1.81205 , 369281 , 664
1544 , 3.30653 , 568264 , 667
1545 , 17.1538 , 2.35693e+06 , 956
1546 , 10.8626 , 1.57226e+06 , 692
1547 , 3.3624 , 563297 , 726
1548 , 99.5191 , 1.34173e+07 , 676
1549 , 0.300602 , 169085 , 656
1550 , 7.98911 , 1.15832e+06 , 835
1551 , 2.42579 , 149780 , 2095
1552 , 88.7214 , 1.18158e+07 , 1432
1553 , 0.52674 , 158208 , 851
1554 , 2.41465 , 151031 , 2082
1555 , 2.38694 , 150490 , 2067
1556 , 2.40632 , 150761 , 2078
1557 , 37.4105 , 4.98696e+06 , 1315
1558 , 2.37794 , 153290 , 2048
1559 , 2.05911 , 359724 , 866
1560 , 2.42904 , 153374 , 2080
1561 , 149.153 , 2.00435e+07 , 692
1562 , 2.54691 , 151632 , 2163
1563 , 2.36771 , 150872 , 2053
1564 , 2.46625 , 148443 , 2127
1565 , 2.39132 , 150021 , 2072
1566 , 2.4071 , 153183 , 2067
1567 , 54.6516 , 7.37916e+06 , 891
1568 , 2.45806 , 149245 , 2118
1569 , 135.627 , 1.82381e+07 , 686
1570 , 2.39078 , 151635 , 2064
1571 , 0.718997 , 145755 , 1032
1572 , 40.9051 , 5.59026e+06 , 667
1573 , 2.36901 , 152941 , 2044
1574 , 37.9198 , 5.18814e+06 , 683
1575 , 134.404 , 1.78286e+07 , 1854
1576 , 2.38248 , 149684 , 2068
1577 , 2.42442 , 149386 , 2096
1578 , 2.45799 , 150289 , 2113
1579 , 2.46915 , 148831 , 2127
1580 , 2.32907 , 149291 , 2036
1581 , 2.34338 , 150150 , 2041
1582 , 2.37191 , 151643 , 2052
1583 , 2.41938 , 151874 , 2081
1584 , 2.39981 , 151366 , 2071
1585 , 7.8308 , 1.17046e+06 , 677
1586 , 2.24233 , 151189 , 1972
1587 , 15.0756 , 1.59354e+06 , 3262
1588 , 122.905 , 1.6419e+07 , 1255
1589 , 2.45372 , 150140 , 2111
1590 , 2.38062 , 148171 , 2074
1591 , 2.4212 , 151274 , 2085
1592 , 2.41449 , 147850 , 2097
1593 , 6.32891 , 969010 , 681
1594 , 2.5345 , 153346 , 2147
1595 , 3.86379 , 350911 , 2052
1596 , 45.4223 , 6.18792e+06 , 694
1597 , 2.16036 , 362293 , 918
1598 , 2.37978 , 149534 , 2067
1599 , 2.46704 , 149180 , 2124
1600 , 0.921359 , 137812 , 1198
1601 , 2.46784 , 151394 , 2114
1602 , 43.861 , 5.98781e+06 , 654
1603 , 0.568137 , 151729 , 908
1604 , 2.2926 , 152426 , 1998
1605 , 149.13 , 2.00404e+07 , 692
1606 , 1.84576 , 372309 , 671
1607 , 31.8494 , 4.18856e+06 , 1579
1608 , 2.37568 , 151725 , 2054
1609 , 2.44802 , 151275 , 2102
1610 , 4.83688 , 769511 , 682
1611 , 2.36626 , 149203 , 2060
1612 , 2.40259 , 150895 , 2075
1613 , 34.8458 , 4.77734e+06 , 684
1614 , 2.19404 , 364263 , 930
1615 , 0.905365 , 136729 , 1193
1616 , 72.4151 , 9.80279e+06 , 649
1617 , 2.35446 , 150366 , 2047
1618 , 2.36111 , 152939 , 2039
1619 , 4.10675 , 559909 , 1214
1620 , 2.39682 , 152652 , 2063
1621 , 1.84461 , 371523 , 674
1622 , 2.43572 , 148789 , 2106
1623 , 0.882699 , 136862 , 1178
1624 , 2.36457 , 150873 , 2051
1625 , 2.40133 , 152623 , 2066
1626 , 5.0425 , 753576 , 888
1627 , 72.6652 , 9.20964e+06 , 3623
1628 , 2.43341 , 151851 , 2090
1629 , 2.31721 , 149182 , 2029
1630 , 0.843636 , 135858 , 1158
1631 , 2.42072 , 148893 , 2096
1632 , 137.055 , 1.84345e+07 , 659
1633 , 2.4736 , 149003 , 2129
1634 , 31.8503 , 4.38313e+06 , 656
1635 , 2.34554 , 152334 , 2032
1636 , 0.353331 , 168965 , 690
1637 , 2.4261 , 151929 , 2085
1638 , 55.5646 , 7.40462e+06 , 1349
1639 , 13.3403 , 1.00087e+06 , 4975
1640 , 2.50796 , 150011 , 2146
1641 , 161.037 , 2.1629e+07 , 701
1642 , 2.47528 , 150913 , 2121
1643 , 2.37448 , 152829 , 2048
1644 , 3.90407 , 352288 , 2071
1645 , 3.89304 , 350604 , 2072
1646 , 10.8036 , 1.56753e+06 , 677
1647 , 2.43225 , 148115 , 2107
1648 , 2.39472 , 151740 , 2066
1649 , 2.33262 , 148713 , 2041
1650 , 2.40648 , 153521 , 2065
1651 , 7.80763 , 1.16926e+06 , 668
1652 , 9.32448 , 1.37376e+06 , 659
1653 , 22.1627 , 2.97962e+06 , 1176
1654 , 2.41912 , 147414 , 2102
1655 , 6.2869 , 968666 , 656
1656 , 2.42857 , 152047 , 2086
1657 , 2.39844 , 152659 , 2064
1658 , 2.38762 , 148053 , 2079
1659 , 2.36441 , 155487 , 2029
1660 , 2.39089 , 151650 , 2064
1661 , 15.9563 , 1.41433e+06 , 4671
1662 , 2.41309 , 152930 , 2072
1663 , 2.38387 , 150080 , 2067
1664 , 94.4402 , 1.2432e+07 , 2133
1665 , 5.23042 , 749814 , 1025
1666 , 4.80474 , 768379 , 667
1667 , 80.8768 , 1.07948e+07 , 1305
1668 , 2.43505 , 151227 , 2094
1669 , 61.9437 , 8.40203e+06 , 659
1670 , 2.35227 , 149230 , 2051
1671 , 2.3845 , 150374 , 2066
1672 , 90.4298 , 1.22058e+07 , 664
1673 , 2.30423 , 150186 , 2016
1674 , 2.47592 , 149945 , 2126
1675 , 2.39423 , 149146 , 2078
1676 , 2.43011 , 150568 , 2094
1677 , 125.036 , 1.68279e+07 , 665
1678 , 2.41579 , 150552 , 2085
1679 , 2.51787 , 153441 , 2136
1680 , 2.40746 , 148596 , 2089
1681 , 13.1046 , 1.39305e+06 , 2964
1682 , 2.28931 , 147773 , 2018
1683 , 2.51095 , 152307 , 2137
1684 , 2.48968 , 150730 , 2131
1685 , 2.3501 , 149993 , 2046
1686 , 2.35889 , 153486 , 2035
1687 , 2.32586 , 154129 , 2011
1688 , 2.41035 , 149824 , 2085
1689 , 2.64159 , 348198 , 1290
1690 , 21.3451 , 2.97217e+06 , 693
1691 , 2.31838 , 149760 , 2027
1692 , 2.45165 , 147968 , 2120
1693 , 2.34153 , 155380 , 2015
1694 , 2.49543 , 150865 , 2134
1695 , 48.4548 , 6.59823e+06 , 669
1696 , 24.3781 , 3.37877e+06 , 686
1697 , 2.46982 , 148709 , 2128
1698 , 0.515171 , 159401 , 838
1699 , 168.6 , 2.26465e+07 , 666
1700 , 37.8783 , 5.17902e+06 , 700
1701 , 2.30569 , 149960 , 2018
1702 , 68.0015 , 9.21011e+06 , 664
1703 , 0.427323 , 164522 , 758
1704 , 2.47043 , 150686 , 2119
1705 , 6.34896 , 757641 , 1697
1706 , 113.081 , 1.522e+07 , 718
1707 , 9.30191 , 1.37011e+06 , 662
1708 , 61.9618 , 8.39329e+06 , 712
1709 , 2.30122 , 149364 , 2018
1710 , 7.74823 , 1.16849e+06 , 634
1711 , 48.7475 , 6.38641e+06 , 1860
1712 , 2.24538 , 153281 , 1964
1713 , 47.3352 , 6.39054e+06 , 945
1714 , 2.36193 , 151784 , 2045
1715 , 2.35249 , 150945 , 2043
1716 , 2.41057 , 150487 , 2082
1717 , 2.43298 , 148002 , 2108
1718 , 2.31005 , 152439 , 2009
1719 , 6.38798 , 968474 , 721
1720 , 2.33863 , 148461 , 2046
1721 , 109.983 , 1.48165e+07 , 669
1722 , 53.155 , 7.16662e+06 , 951
1723 , 3.92069 , 349874 , 2093
1724 , 2.29648 , 154629 , 1990
1725 , 2.4189 , 154338 , 2069
1726 , 48.4366 , 6.59875e+06 , 655
1727 , 1.82834 , 370194 , 670
1728 , 1.78695 , 368457 , 652
1729 , 2.34748 , 152594 , 2032
1730 , 7.55936 , 961448 , 1497
1731 , 141.547 , 1.90305e+07 , 678
1732 , 2.3912 , 151059 , 2067
1733 , 2.43461 , 149062 , 2104
1734 , 9.35144 , 1.37652e+06 , 663
1735 , 2.39532 , 150557 , 2072
1736 , 64.906 , 8.79411e+06 , 676
1737 , 0.559047 , 154307 , 890
1738 , 161.035 , 2.16369e+07 , 662
1739 , 2.45937 , 148577 , 2122
1740 , 2.35598 , 152886 , 2036
1741 , 91.3674 , 1.22249e+07 , 1168
1742 , 2.29246 , 151564 , 2002
1743 , 0.399897 , 166336 , 732
1744 , 9.82324 , 602098 , 4638
1745 , 17.3327 , 2.37956e+06 , 962
1746 , 2.47517 , 146474 , 2142
1747 , 87.473 , 1.18143e+07 , 648
1748 , 2.39598 , 151698 , 2067
1749 , 2.48044 , 152655 , 2116
1750 , 9.28801 , 1.36741e+06 , 666
1751 , 22.8298 , 3.17891e+06 , 653
1752 , 8.11567 , 1.14994e+06 , 955
1753 , 0.52526 , 154850 , 866
1754 , 2.38353 , 150245 , 2066
1755 , 161.058 , 2.16374e+07 , 674
1756 , 140.115 , 1.88436e+07 , 657
1757 , 2.36146 , 151090 , 2048
1758 , 2.43029 , 150591 , 2094
1759 , 2.56619 , 149362 , 2186
1760 , 2.49222 , 147277 , 2149
1761 , 2.41577 , 152445 , 2076
1762 , 27.5986 , 3.01509e+06 , 4454
1763 , 9.37209 , 1.36979e+06 , 708
1764 , 2.53662 , 151943 , 2155
1765 , 67.9353 , 9.2019e+06 , 661
1766 , 2.31504 , 147838 , 2034
1767 , 40.9924 , 5.39545e+06 , 1647
1768 , 6.54778 , 956319 , 880
1769 , 1.82326 , 366986 , 682
1770 , 25.2399 , 3.20736e+06 , 2046
1771 , 2.33565 , 147642 , 2048
1772 , 2.36923 , 150864 , 2054
1773 , 2.39341 , 148616 , 2080
1774 , 2.21835 , 350656 , 1010
1775 , 165.807 , 2.22393e+07 , 828
1776 , 4.77356 , 766320 , 657
1777 , 2.31359 , 150594 , 2020
1778 , 14.691 , 1.20529e+06 , 4861
1779 , 2.31113 , 149634 , 2023
1780 , 2.37503 , 151006 , 2057
1781 , 2.53056 , 150502 , 2158
1782 , 174.362 , 2.32343e+07 , 1529
1783 , 2.40962 , 149938 , 2084
1784 , 21.3587 , 2.97841e+06 , 672
1785 , 55.8998 , 7.59223e+06 , 671
1786 , 6.67427 , 948145 , 999
1787 , 2.42345 , 150310 , 2091
1788 , 159.61 , 2.14444e+07 , 672
1789 , 2.45886 , 149773 , 2116
1790 , 2.39584 , 149572 , 2077
1791 , 43.5171 , 5.59804e+06 , 2286
1792 , 2.52967 , 148697 , 2166
1793 , 3.9467 , 348712 , 2115
1794 , 2.41309 , 150822 , 2082
1795 , 2.33293 , 148122 , 2044
1796 , 2.47709 , 151997 , 2117
1797 , 0.272972 , 166869 , 649
1798 , 66.4541 , 9.00131e+06 , 674
1799 , 3.75213 , 558471 , 996
1800 , 2.35639 , 151255 , 2044
1801 , 49.9387 , 6.79664e+06 , 668
1802 , 2.46144 , 151593 , 2109
1803 , 2.43018 , 148681 , 2103
1804 , 4.78506 , 768700 , 653
1805 , 3.88383 , 351481 , 2062
1806 , 2.41158 , 148936 , 2090
1807 , 86.0431 , 1.16193e+07 , 667
1808 , 1.83813 , 370447 , 675
1809 , 2.36848 , 149288 , 2061
1810 , 87.9905 , 1.18107e+07 , 993
1811 , 2.48486 , 150508 , 2129
1812 , 10.3538 , 987713 , 3144
1813 , 2.44226 , 149452 , 2107
1814 , 14.3855 , 1.97792e+06 , 1000
1815 , 2.26379 , 150263 , 1990
1816 , 0.47599 , 155221 , 833
1817 , 12.2943 , 1.76959e+06 , 663
1818 , 2.2745 , 150851 , 1994
1819 , 2.30982 , 149881 , 2021
1820 , 2.43738 , 151539 , 2094
1821 , 2.36363 , 149904 , 2055
1822 , 23.1118 , 2.98736e+06 , 1741
1823 , 22.8367 , 3.17793e+06 , 662
1824 , 2.45196 , 152644 , 2098
1825 , 2.45933 , 152786 , 2102
1826 , 10.7713 , 1.56596e+06 , 664
1827 , 2.43577 , 150481 , 2098
1828 , 4.79396 , 766728 , 668
1829 , 78.5084 , 1.06106e+07 , 678
1830 , 2.38683 , 152371 , 2058
1831 , 36.3413 , 4.98131e+06 , 664
1832 , 2.41986 , 151727 , 2082
1833 , 0.30506 , 168416 , 662
1834 , 0.302498 , 168706 , 659
1835 , 2.40761 , 150301 , 2081
1836 , 3.27638 , 566134 , 658
1837 , 2.21331 , 354408 , 989
1838 , 2.34666 , 150799 , 2040
1839 , 2.4275 , 154012 , 2076
1840 , 5.00259 , 764889 , 809
1841 , 2.48996 , 153717 , 2117
1842 , 0.490362 , 159248 , 823
1843 , 133.137 , 1.78192e+07 , 1096
1844 , 42.3479 , 5.78169e+06 , 673
1845 , 2.46567 , 153632 , 2102
1846 , 0.291547 , 169982 , 646
1847 , 2.30572 , 150596 , 2015
1848 , 12.8297 , 1.7425e+06 , 1131
1849 , 3.83599 , 348040 , 2048
1850 , 77.758 , 1.0022e+07 , 2996
1851 , 67.938 , 9.19721e+06 , 685
1852 , 3.88193 , 347224 , 2081
1853 , 152.063 , 2.04347e+07 , 680
1854 , 7.77846 , 1.17e+06 , 646
1855 , 5.59596 , 755239 , 1231
1856 , 2.40179 , 150788 , 2075
1857 , 63.0788 , 8.39986e+06 , 1389
1858 , 0.349195 , 171362 , 676
1859 , 29.6353 , 3.40974e+06 , 3872
1860 , 2.56101 , 150144 , 2179
1861 , 69.6772 , 9.36672e+06 , 983
1862 , 67.0619 , 8.974e+06 , 1189
1863 , 0.877463 , 139322 , 1163
1864 , 153.594 , 2.06405e+07 , 674
1865 , 31.8351 , 4.37752e+06 , 673
1866 , 3.83337 , 350429 , 2035
1867 , 0.767072 , 143117 , 1075
1868 , 2.42127 , 152126 , 2081
1869 , 4.81812 , 770798 , 664
1870 , 2.48741 , 151691 , 2125
1871 , 3.97194 , 350188 , 2124
1872 , 3.93992 , 350545 , 2102
1873 , 2.37451 , 149884 , 2062
1874 , 16.8531 , 2.37386e+06 , 685
1875 , 5.40242 , 740554 , 1178
1876 , 3.9549 , 350862 , 2110
1877 , 135.526 , 1.82284e+07 , 668
1878 , 2.3829 , 151847 , 2058
1879 , 146.085 , 1.96398e+07 , 663
1880 , 33.8346 , 4.58159e+06 , 972
1881 , 2.48262 , 148312 , 2138
1882 , 67.9893 , 9.20784e+06 , 667
1883 , 2.47246 , 152222 , 2113
1884 , 3.82976 , 349105 , 2039
1885 , 125.109 , 1.68255e+07 , 723
1886 , 2.31798 , 151181 , 2020
1887 , 2.37426 , 150693 , 2058
1888 , 2.36272 , 151047 , 2049
1889 , 32.2959 , 3.81231e+06 , 3648
1890 , 2.54012 , 150725 , 2163
1891 , 2.47714 , 152847 , 2113
1892 , 2.42799 , 149442 , 2098
1893 , 42.3992 , 5.78939e+06 , 669
1894 , 3.95852 , 349659 , 2118
1895 , 0.38305 , 163664 , 734
1896 , 2.43501 , 149748 , 2101
1897 , 6.30247 , 970113 , 659
1898 , 2.40932 , 149055 , 2088
1899 , 7.84232 , 1.16884e+06 , 692
1900 , 2.38165 , 151047 , 2061
1901 , 2.51118 , 154234 , 2128
1902 , 2.32311 , 151445 , 2022
1903 , 150.582 , 2.02399e+07 , 666
1904 , 33.3395 , 4.58416e+06 , 646
1905 , 2.33864 , 151623 , 2031
1906 , 3.92428 , 350353 , 2093
1907 , 109.997 , 1.48168e+07 , 676
1908 , 33.7751 , 4.57491e+06 , 966
1909 , 2.34186 , 149314 , 2044
1910 , 2.4457 , 149490 , 2109
1911 , 4.09269 , 559506 , 1207
1912 , 40.9 , 5.58515e+06 , 688
1913 , 2.3668 , 149064 , 2061
1914 , 0.408025 , 168264 , 728
1915 , 2.36967 , 153660 , 2041
1916 , 76.9164 , 1.00257e+07 , 2445
1917 , 0.454398 , 161396 , 790
1918 , 2.22454 , 148602 , 1973
1919 , 138.651 , 1.86429e+07 , 682
1920 , 2.4627 , 149443 , 2120
1921 , 2.49577 , 149858 , 2139
1922 , 50.4 , 6.415e+06 , 2772
1923 , 72.3363 , 9.61151e+06 , 1507
1924 , 3.80918 , 350358 , 2020
1925 , 2.50489 , 151497 , 2137
1926 , 3.90789 , 349216 , 2088
1927 , 2.27234 , 150352 , 1995
1928 , 2.51487 , 152620 , 2138
1929 , 2.47322 , 149163 , 2128
1930 , 93.3753 , 1.25976e+07 , 672
1931 , 150.605 , 2.02404e+07 , 678
1932 , 14.1913 , 1.79375e+06 , 1751
1933 , 3.88601 , 351562 , 2063
1934 , 3.8697 , 353807 , 2042
1935 , 2.56072 , 151792 , 2171
1936 , 2.32759 , 152254 , 2021
1937 , 76.9993 , 1.03816e+07 , 808
1938 , 58.9262 , 7.9952e+06 , 677
1939 , 3.92119 , 349518 , 2095
1940 , 2.42098 , 150612 , 2088
1941 , 6.29382 , 970222 , 653
1942 , 2.48698 , 150369 , 2131
1943 , 2.39512 , 148633 , 2081
1944 , 41.4146 , 5.02311e+06 , 3682
1945 , 3.80206 , 347722 , 2028
1946 , 63.4845 , 8.59013e+06 , 743
1947 , 4.89216 , 769943 , 715
1948 , 2.44507 , 147510 , 2118
1949 , 2.43574 , 149845 , 2101
1950 , 3.93414 , 346403 , 2118
1951 , 2.44621 , 146608 , 2123
1952 , 2.4347 , 147178 , 2113
1953 , 0.621111 , 148903 , 955
1954 , 39.4318 , 5.3804e+06 , 729
1955 , 2.40436 , 151763 , 2072
1956 , 8.30312 , 1.17561e+06 , 952
1957 , 7.2251 , 959780 , 1293
1958 , 156.488 , 2.10274e+07 , 672
1959 , 2.46936 , 151808 , 2113
1960 , 6.29622 , 967171 , 669
1961 , 3.83571 , 352428 , 2027
1962 , 47.0611 , 6.19782e+06 , 1686
1963 , 2.39498 , 150721 , 2071
1964 , 54.4769 , 7.39185e+06 , 720
1965 , 2.5012 , 151426 , 2135
1966 , 2.34263 , 151524 , 2034
1967 , 21.2003 , 2.40528e+06 , 3292
1968 , 2.40652 , 150998 , 2077
1969 , 2.38495 , 151698 , 2060
1970 , 1.80771 , 370386 , 656
1971 , 0.442284 , 161042 , 784
1972 , 88.9289 , 1.20039e+07 , 671
1973 , 2.40461 , 151587 , 2073
1974 , 2.53021 , 149612 , 2162
1975 , 109.973 , 1.48161e+07 , 664
1976 , 7.85586 , 1.17022e+06 , 694
1977 , 8.16831 , 1.15128e+06 , 982
1978 , 3.91494 , 352265 , 2078
1979 , 2.34246 , 152133 , 2031
1980 , 0.334787 , 166909 , 688
1981 , 2.22893 , 150452 , 1967
1982 , 87.9148 , 1.14209e+07 , 2795
1983 , 62.1032 , 8.38711e+06 , 831
1984 , 3.94706 , 354449 , 2088
1985 , 2.33036 , 150517 , 2031
1986 , 2.37263 , 148790 , 2066
1987 , 2.22794 , 149056 , 1973
1988 , 2.61544 , 149620 , 2216
1989 , 101.075 , 1.34279e+07 , 1612
1990 , 2.25394 , 148948 , 1990
1991 , 2.51749 , 150231 , 2151
